,word,count,type
1255,LITTLE,1,adj
1256,Satisfied,1,adj
1257,internal,10,adj
1258,patient,2,adj
1259,pre-meeting,3,adj
1260,seasonal,1,adj
1261,cleanest,1,adj
1262,agreeable,1,adj
1263,payable,2,adj
1264,Notional,2,adj
1265,English,3,adj
1266,distant,1,adj
1267,Foreign,4,adj
1268,defining,1,adj
1269,loving,4,adj
1270,valuable,2,adj
1271,intellectual,4,adj
1272,sixth,1,adj
1273,portable,1,adj
1274,uniform,1,adj
1275,catalytic,1,adj
1276,zipped,1,adj
1277,optimistic,2,adj
1278,roast,1,adj
1279,upstairs,1,adj
1280,stilted,1,adj
1281,marvelous,2,adj
1282,swell,1,adj
1283,Technical,1,adj
1284,7th,2,adj
1285,instant,3,adj
1286,poignant,1,adj
1287,organizational,1,adj
1288,provisional,1,adj
1289,equivalent,1,adj
1290,Further,1,adj
1291,coastal,1,adj
1292,executable,1,adj
1293,incorrect,2,adj
1294,aware,4,adj
1295,Sr,2,adj
1296,2nd,3,adj
1297,firm,2,adj
1298,instructive,1,adj
1299,Comprehensive,4,adj
1300,Hard,1,adj
1301,Additional,4,adj
1302,independent,3,adj
1303,adequate,1,adj
1304,core,1,adj
1305,non-approved,2,adj
1306,Qualified,1,adj
1307,Canadian,10,adj
1308,eligible,1,adj
1309,10th,1,adj
1310,Nat,1,adj
1311,Much,4,adj
1312,manual,5,adj
1313,going,1,adj
1314,robust,1,adj
1315,timely,6,adj
1316,forward,5,adj
1317,transactional,1,adj
1318,intercompany,3,adj
1319,outright,1,adj
1320,macro,1,adj
1321,unsociable,1,adj
1322,repeatable,1,adj
1323,later,4,adj
1324,parochial,1,adj
1325,Substantive,1,adj
1326,priced,1,adj
1327,substantive,3,adj
1328,extracurricular,2,adj
1329,monumental,4,adj
1330,competitive,6,adj
1331,extrcurricular,1,adj
1332,intra-day,1,adj
1333,Exotic,2,adj
1334,automated,1,adj
1335,primary,5,adj
1336,alternate,1,adj
1337,underlying,1,adj
1338,max,1,adj
1339,redlined,1,adj
1340,Grand,1,adj
1341,probing,1,adj
1342,constructive,1,adj
1343,FORMAL,1,adj
1344,extensive,4,adj
1345,numerical,1,adj
1346,narrow,2,adj
1347,Weekly,1,adj
1348,50th,1,adj
1349,remote,4,adj
1350,downstream,3,adj
1351,Hot,1,adj
1352,Short,2,adj
1353,Effective,2,adj
1354,Metro,1,adj
1355,General,1,adj
1356,Contractual,2,adj
1357,telegraphic,1,adj
1358,USUAL,1,adj
1359,inappropriate,1,adj
1360,Affirmative,1,adj
1361,demographic,1,adj
1362,derivative,1,adj
1363,pertinent,1,adj
1364,definitive,1,adj
1365,procedural,1,adj
1366,dth,1,adj
1367,Few,2,adj
1368,wild,3,adj
1369,modest,1,adj
1370,perishable,1,adj
1371,medium,2,adj
1372,undergraduate,2,adj
1373,sour,1,adj
1374,notional,1,adj
1375,basis,1,adj
1376,burdensome,1,adj
1377,ended,1,adj
1378,valid,2,adj
1379,WHOLESALE,1,adj
1380,left,6,adj
1381,favourable,2,adj
1382,Annual,1,adj
1383,midmarket,2,adj
1384,Select,1,adj
1385,reimbursable,2,adj
1386,Critical,3,adj
1387,Operational,1,adj
1388,interpersonal,1,adj
1389,Spiritual,1,adj
1390,dependent,1,adj
1391,realistic,1,adj
1392,investigative,2,adj
1393,Shakespearean,1,adj
1394,concerted,1,adj
1395,pivotal,1,adj
1396,Final,1,adj
1397,ineffective,1,adj
1398,enthusiastic,1,adj
1399,focal,1,adj
1400,aspirational,1,adj
1401,cross-functional,1,adj
1402,anti-trust,1,adj
1403,hippie,1,adj
1404,permissive,1,adj
1405,Tough,2,adj
1406,insidious,1,adj
1407,tentative,1,adj
1408,superb,1,adj
1409,Collective,1,adj
1410,influential,1,adj
1411,totalitarian,1,adj
1412,irreconcilable,1,adj
1413,autonomous,1,adj
1414,collective,5,adj
1415,healthier,1,adj
1416,Holistic,1,adj
1417,Viral,1,adj
1418,Innovative,1,adj
1419,nutritional,4,adj
1420,Single,1,adj
1421,Faster,1,adj
1422,Revolutionary,1,adj
1423,revolutionary,2,adj
1424,residual,1,adj
1425,Residual,1,adj
1426,Scientific,1,adj
1427,Bigger,1,adj
1428,psycho-spiritual,2,adj
1429,innermost,1,adj
1430,Cosmic,1,adj
1431,Glandular,1,adj
1432,Spinal,1,adj
1433,gastric,1,adj
1434,Supreme,2,adj
1435,cosmic,1,adj
1436,polar,8,adj
1437,nearest,3,adj
1438,extraordinary,3,adj
1439,integral,1,adj
1440,selective,1,adj
1441,INTegrated,1,adj
1442,based,1,adj
1443,repulsive,1,adj
1444,legit,1,adj
1445,straightforward,1,adj
1446,select,1,adj
1447,Dear,2,adj
1448,uninsured,1,adj
1449,homeless,2,adj
1450,proof,1,adj
1451,longer,4,adj
1452,spartan,1,adj
1453,deeper,1,adj
1454,cohesive,1,adj
1455,gated,1,adj
1456,darkest,1,adj
1457,understanding,1,adj
1458,grim,1,adj
1459,IMMEDIATE,1,adj
1460,CONFIDENTIAL,1,adj
1461,URGENT,1,adj
1462,maximum,2,adj
1463,unsuccessful,1,adj
1464,gracious,1,adj
1465,distinguished,2,adj
1466,bold,1,adj
1467,intermediary,1,adj
1468,shaped,1,adj
1469,dry,4,adj
1470,martial,1,adj
1471,non-essential,1,adj
1472,municipal,2,adj
1473,expensive,5,adj
1474,crude,2,adj
1475,fiscal,4,adj
1476,controversial,2,adj
1477,cellular,1,adj
1478,ONLY,1,adj
1479,humanatarian,1,adj
1480,worthy,1,adj
1481,beloved,3,adj
1482,non-Hodgkin,1,adj
1483,insatiable,1,adj
1484,territorial,2,adj
1485,unconnected,1,adj
1486,sensitive,1,adj
1487,overland,1,adj
1488,overseas,2,adj
1489,intense,4,adj
1490,sensory,1,adj
1491,tropical,2,adj
1492,vivid,1,adj
1493,golden,6,adj
1494,universal,4,adj
1495,earthly,1,adj
1496,infinite,4,adj
1497,gentle,2,adj
1498,Infinite,3,adj
1499,wordy,2,adj
1500,synthetic,1,adj
1501,analytical,1,adj
1502,endless,2,adj
1503,practical,2,adj
1504,opposed,1,adj
1505,Religious,2,adj
1506,pro-same,1,adj
1507,postal,1,adj
1508,supportive,1,adj
1509,inalienable,1,adj
1510,shameful,1,adj
1511,interracial,1,adj
1512,lay,1,adj
1513,civic,1,adj
1514,sacred,1,adj
1515,scriptural,1,adj
1516,encyclopedic,1,adj
1517,Judicial,1,adj
1518,tragic,2,adj
1519,Presidential,4,adj
1520,Constitutional,2,adj
1521,Legislative,1,adj
1522,unrestrained,1,adj
1523,Free,2,adj
1524,Brave,1,adj
1525,Military,2,adj
1526,manned,3,adj
1527,Secretive,1,adj
1528,solo,1,adj
1529,communist,1,adj
1530,spacefaring,1,adj
1531,secretive,1,adj
1532,multi-compartment,1,adj
1533,troubled,2,adj
1534,agonizing,1,adj
1535,hellish,1,adj
1536,Holocaust-esque,1,adj
1537,intelligent,1,adj
1538,trivial,1,adj
1539,pre-fabricated,1,adj
1540,pre-fab,1,adj
1541,Postal,1,adj
1542,part,1,adj
1543,gray,2,adj
1544,discouraging,1,adj
1545,fleeting,1,adj
1546,renegade,1,adj
1547,unfortunate,1,adj
1548,mature,1,adj
1549,veritable,1,adj
1550,ecological,2,adj
1551,streamside,2,adj
1552,avian,1,adj
1553,broad,1,adj
1554,endangered,3,adj
1555,environmental,4,adj
1556,surest,1,adj
1557,uninterrupted,1,adj
1558,phenological,1,adj
1559,consistent,1,adj
1560,geographical,2,adj
1561,causal,1,adj
1562,Empirical,1,adj
1563,Tropical,1,adj
1564,Sufficient,1,adj
1565,Such,1,adj
1566,Alaskan,1,adj
1567,warmer,2,adj
1568,rapid,2,adj
1569,Arctic,2,adj
1570,solar,2,adj
1571,non-commercial,2,adj
1572,unspecified,1,adj
1573,profound,1,adj
1574,communistic,1,adj
1575,in,1,adj
1576,diverse,1,adj
1577,shy,1,adj
1578,round,2,adj
1579,married,1,adj
1580,resounding,1,adj
1581,societal,1,adj
1582,newfound,1,adj
1583,outward,2,adj
1584,welcome,2,adj
1585,restful,1,adj
1586,thin,1,adj
1587,inconvenient,1,adj
1588,sheer,1,adj
1589,lasting,1,adj
1590,hopeless,1,adj
1591,hopeful,1,adj
1592,lean,1,adj
1593,advance,1,adj
1594,intuitive,2,adj
1595,mystical,1,adj
1596,mysterious,1,adj
1597,Neoplatonic,1,adj
1598,singular,1,adj
1599,unacceptable,1,adj
1600,Portugese,1,adj
1601,eminent,1,adj
1602,keen,1,adj
1603,idle,1,adj
1604,barren,1,adj
1605,exotic,1,adj
1606,Parisian,2,adj
1607,coloured,1,adj
1608,Faithful,1,adj
1609,impenetrable,3,adj
1610,Placid,1,adj
1611,expressionless,1,adj
1612,prominent,1,adj
1613,dense,1,adj
1614,arrogant,2,adj
1615,disappeared,1,adj
1616,schizophrenic,3,adj
1617,incoherent,1,adj
1618,musical,2,adj
1619,bogus,1,adj
1620,promotional,2,adj
1621,afore,2,adj
1622,womanish,1,adj
1623,effeminate,3,adj
1624,handicapped,1,adj
1625,virile,1,adj
1626,homosexual,1,adj
1627,Texan,1,adj
1628,despective,1,adj
1629,inferior,1,adj
1630,overbearing,1,adj
1631,untalented,2,adj
1632,ill,1,adj
1633,twisted,1,adj
1634,manifest,1,adj
1635,mad,1,adj
1636,irrational,1,adj
1637,existent,1,adj
1638,HIGH,3,adj
1639,Turkish,1,adj
1640,Shi'ite,3,adj
1641,umbilical,1,adj
1642,disgruntled,1,adj
1643,loyal,2,adj
1644,grueling,1,adj
1645,armored,2,adj
1646,amphibious,1,adj
1647,asymmetric,1,adj
1648,troublesome,1,adj
1649,anti-shipping,1,adj
1650,anti-ship,2,adj
1651,mountainous,1,adj
1652,fastest,1,adj
1653,vaunted,2,adj
1654,wounded,1,adj
1655,credible,1,adj
1656,ballistic,1,adj
1657,ominous,1,adj
1658,hegemonic,1,adj
1659,hardest,3,adj
1660,renowned,1,adj
1661,implicit,2,adj
1662,undersized,1,adj
1663,Possible,1,adj
1664,fraught,1,adj
1665,cocked,1,adj
1666,damaging,1,adj
1667,familiar,2,adj
1668,insane,1,adj
1669,unavoidable,1,adj
1670,Endangered,1,adj
1671,extinct,1,adj
1672,Approximate,2,adj
1673,injurious,1,adj
1674,widest,1,adj
1675,premature,1,adj
1676,uncommitted,1,adj
1677,National,5,adj
1678,Arabian,1,adj
1679,principal,1,adj
1680,Ambitious,1,adj
1681,Minimum,1,adj
1682,misleading,1,adj
1683,simultaneous,1,adj
1684,Actual,1,adj
1685,potable,2,adj
1686,unemployed,2,adj
1687,memorial,1,adj
1688,unscreened,1,adj
1689,Next,2,adj
1690,advantaged,1,adj
1691,unaffected,1,adj
1692,sweeping,1,adj
1693,capital,4,adj
1694,richest,2,adj
1695,Civil,2,adj
1696,surgical,2,adj
1697,conscious,1,adj
1698,unfavourable,1,adj
1699,Second,1,adj
1700,longest,3,adj
1701,Daily,2,adj
1702,Equine,2,adj
1703,Horse,1,adj
1704,equine,3,adj
1705,insulting,1,adj
1706,undesirable,1,adj
1707,rotten,1,adj
1708,custom,6,adj
1709,newest,1,adj
1710,stable,1,adj
1711,lonely,1,adj
1712,purple,1,adj
1713,DIGITAL,1,adj
1714,gud,1,adj
1715,optical,1,adj
1716,Digital,2,adj
1717,smallest,2,adj
1718,rid,1,adj
1719,skilled,4,adj
1720,THAI,1,adj
1721,ASIAN,1,adj
1722,painful,1,adj
1723,exact,6,adj
1724,humane,2,adj
1725,invasive,2,adj
1726,homemade,3,adj
1727,acrylic,2,adj
1728,0nside,1,adj
1729,damp,1,adj
1730,micro-fiber,1,adj
1731,curious,1,adj
1732,newborn,2,adj
1733,baby,3,adj
1734,EXTRA,1,adj
1735,Large,3,adj
1736,Medium,1,adj
1737,bearded,3,adj
1738,ported,1,adj
1739,younger,2,adj
1740,set,4,adj
1741,unset,1,adj
1742,Dwarf,2,adj
1743,dwarf,5,adj
1744,MORE,4,adj
1745,bored,1,adj
1746,plastic,5,adj
1747,IMPOSSIBLE,1,adj
1748,18th,1,adj
1749,spare,1,adj
1750,Vietnamese,5,adj
1751,handy,1,adj
1752,DIY,1,adj
1753,lo,1,adj
1754,parental,1,adj
1755,prudish,1,adj
1756,Better,1,adj
1757,ok,4,adj
1758,injured,1,adj
1759,shallow,1,adj
1760,B,2,adj
1761,smooth,5,adj
1762,crisp,1,adj
1763,Black,1,adj
1764,accidental,1,adj
1765,cheaper,2,adj
1766,anemic,1,adj
1767,carribean,1,adj
1768,mini,1,adj
1769,battery,1,adj
1770,laid,1,adj
1771,fish,2,adj
1772,silk,1,adj
1773,delicate,1,adj
1774,comic,1,adj
1775,up,2,adj
1776,semi-automatic,2,adj
1777,Newer,1,adj
1778,transitional,1,adj
1779,canadian,1,adj
1780,wireless,1,adj
1781,INTERNATIONAL,1,adj
1782,newer,2,adj
1783,Indoor,1,adj
1784,urinary,1,adj
1785,Male,2,adj
1786,outdoor,1,adj
1787,tame,1,adj
1788,side,1,adj
1789,3d,1,adj
1790,orthographic,1,adj
1791,miniature,1,adj
1792,feathery,1,adj
1793,rambunctious,1,adj
1794,ratty,1,adj
1795,Exact,2,adj
1796,bridal,2,adj
1797,semiautomatic,1,adj
1798,dirtier,2,adj
1799,taller,1,adj
1800,spectacular,2,adj
1801,spacious,2,adj
1802,Brazilian,2,adj
1803,deliteful,1,adj
1804,SUCH,2,adj
1805,below,2,adj
1806,Mature,1,adj
1807,compatible,1,adj
1808,annoying,3,adj
1809,Urinary,1,adj
1810,renal,1,adj
1811,updated,1,adj
1812,circular,1,adj
1813,fancy,3,adj
1814,opening,1,adj
1815,13th,1,adj
1816,19th,3,adj
1817,literate,1,adj
1818,14th,1,adj
1819,visual,2,adj
1820,nineteenth,1,adj
1821,iconic,1,adj
1822,hookless,2,adj
1823,recessive,2,adj
1824,dominate,2,adj
1825,rec.,1,adj
1826,Feathered,1,adj
1827,feathered,1,adj
1828,fifth,1,adj
1829,distracting,3,adj
1830,unwanted,1,adj
1831,odd,1,adj
1832,notable,1,adj
1833,25th,1,adj
1834,22nd,1,adj
1835,squeaky,1,adj
1836,scary,3,adj
1837,scratchy,1,adj
1838,secondary,1,adj
1839,safest,1,adj
1840,unhealthy,1,adj
1841,slant,1,adj
1842,upscale,4,adj
1843,Transatlantic,1,adj
1844,Latino,1,adj
1845,mid,1,adj
1846,fewer,2,adj
1847,non-veg,1,adj
1848,wet,2,adj
1849,Molten,1,adj
1850,Halal,4,adj
1851,halal,3,adj
1852,INSULTING,1,adj
1853,CLEAN,1,adj
1854,awake,1,adj
1855,adult,1,adj
1856,evidentary,1,adj
1857,ridiculous,2,adj
1858,delayed,1,adj
1859,Caribbean,1,adj
1860,north,1,adj
1861,distinguishing,2,adj
1862,smartest,1,adj
1863,worldly,1,adj
1864,Southern,1,adj
1865,unknown,2,adj
1866,MAJOR,1,adj
1867,down,1,adj
1868,satisfied,3,adj
1869,touristy,1,adj
1870,freakin,1,adj
1871,WHITE,1,adj
1872,Bland,1,adj
1873,saxon,1,adj
1874,teenage,1,adj
1875,worthless,1,adj
1876,frozen,1,adj
1877,used,1,adj
1878,slowed,1,adj
1879,cooler,1,adj
1880,preferred,1,adj
1881,Main,1,adj
1882,sunny,3,adj
1883,angry,3,adj
1884,VIETNAMESE,1,adj
1885,shattered,1,adj
1886,silver,1,adj
1887,antiwar,1,adj
1888,Bearded,2,adj
1889,beneficial,1,adj
1890,psycholical,1,adj
1891,well,1,adj
1892,diurnal,1,adj
1893,fluorescent,1,adj
1894,coiled,1,adj
1895,sight,1,adj
1896,phoenix,1,adj
1897,treat,1,adj
1898,shady,1,adj
1899,day,1,adj
1900,continental,2,adj
1901,peak,1,adj
1902,convincing,1,adj
1903,Waterproof,1,adj
1904,Northern,1,adj
1905,Live,1,adj
1906,uncut,1,adj
1907,darker,1,adj
1908,non-crumbly,1,adj
1909,treated,1,adj
1910,seasoned,1,adj
1911,nourishing,1,adj
1912,microscopic,2,adj
1913,thrifty,1,adj
1914,dilute,1,adj
1915,enjoyable,3,adj
1916,imposing,1,adj
1917,animated,2,adj
1918,hectic,1,adj
1919,memorable,2,adj
1920,elder,1,adj
1921,Off,1,adj
1922,magnetic,1,adj
1923,off,2,adj
1924,lousy,1,adj
1925,crap,1,adj
1926,Younger,1,adj
1927,dumb,2,adj
1928,divorced,1,adj
1929,Right,1,adj
1930,shitty,1,adj
1931,sub-par,1,adj
1932,shoddy,1,adj
1933,nerve,1,adj
1934,neurological,3,adj
1935,spinal,2,adj
1936,pretty,2,adj
1937,experimental,1,adj
1938,mild,1,adj
1939,gangly,1,adj
1940,tighter,1,adj
1941,lab,3,adj
1942,Rude,3,adj
1943,insensitive,1,adj
1944,discourteous,1,adj
1945,unusual,2,adj
1946,Criminal,2,adj
1947,favorable,1,adj
1948,FAST,1,adj
1949,Affordable,1,adj
1950,proud,4,adj
1951,graphic,2,adj
1952,unbeatable,1,adj
1953,architectural,1,adj
1954,postive,1,adj
1955,Chineese,1,adj
1956,Slowest,1,adj
1957,Unfriendly,1,adj
1958,BAD,3,adj
1959,out,1,adj
1960,mixed,1,adj
1961,Extensive,1,adj
1962,Outstanding,1,adj
1963,Spongy,1,adj
1964,heartless,1,adj
1965,Reasonable,2,adj
1966,delectable,1,adj
1967,Hopless,1,adj
1968,flavorful,1,adj
1969,uneven,2,adj
1970,else,4,adj
1971,fond,1,adj
1972,Real,1,adj
1973,LOW,1,adj
1974,through,1,adj
1975,Antique,2,adj
1976,antique,1,adj
1977,Vintage,1,adj
1978,Every,1,adj
1979,CHINESE,1,adj
1980,Cute,1,adj
1981,entie,1,adj
1982,tricky,2,adj
1983,cramped,1,adj
1984,surprised,1,adj
1985,HORRIBLE,2,adj
1986,calm,1,adj
1987,CAJUNISH,1,adj
1988,Belgian,1,adj
1989,pricey,1,adj
1990,cozy,2,adj
1991,pure,3,adj
1992,approximate,1,adj
1993,litttle,1,adj
1994,innovative,1,adj
1995,SAME,1,adj
1996,rental,2,adj
1997,farcical,1,adj
1998,vegan,1,adj
1999,nondescript,1,adj
2000,FANTASTIC,1,adj
2001,meanest,1,adj
2002,adorable,2,adj
2003,Disgusting,1,adj
2004,subpar,1,adj
2005,pleased,2,adj
2006,horrendous,1,adj
2007,stuck,2,adj
2008,Easiest,1,adj
2009,sad,2,adj
2010,HOT,1,adj
2011,OTHER,1,adj
2012,UGLY,1,adj
2013,FUCKING,1,adj
2014,SECOND,1,adj
2015,EXCELLENT,2,adj
2016,FABULOUS,1,adj
2017,SPECIAL,1,adj
2018,FAIR,1,adj
2019,bustling,1,adj
2020,meticulous,1,adj
2021,tall,1,adj
2022,Prominent,1,adj
2023,impeccable,1,adj
2024,bella,1,adj
2025,Sicilian,2,adj
2026,immense,1,adj
2027,rediculous,1,adj
2028,Local,1,adj
2029,Residential,1,adj
2030,BIG,3,adj
2031,tasteless,1,adj
2032,Mongolian,1,adj
2033,Overall,2,adj
2034,flashy,1,adj
2035,fussy,1,adj
2036,exquisite,1,adj
2037,discounted,1,adj
2038,elegant,1,adj
2039,Cuban,3,adj
2040,compassionate,2,adj
2041,argumentative,1,adj
2042,okay,1,adj
2043,unparalleled,1,adj
2044,occasional,2,adj
2045,native,1,adj
2046,drunkest,1,adj
2047,bouncy,1,adj
2048,padded,1,adj
2049,classiest,1,adj
2050,cleaner,1,adj
2051,magical,1,adj
2052,romatic,1,adj
2053,Jamaican,3,adj
2054,majestic,1,adj
2055,magnificent,1,adj
2056,astounding,2,adj
2057,Transformational,1,adj
2058,lisenced,1,adj
2059,ironic,1,adj
2060,Honest,1,adj
2061,EXPERIENCED,1,adj
2062,UNTRUE,1,adj
2063,concrete,1,adj
2064,Quaint,1,adj
2065,Superb,1,adj
2066,leaky,1,adj
2067,disgusting,1,adj
2068,christian,1,adj
2069,churchy,1,adj
2070,pagen,1,adj
2071,glad,1,adj
2072,LAST,1,adj
2073,Previous,1,adj
2074,picky,1,adj
2075,Purple,1,adj
2076,F%#king,1,adj
2077,CONVENIENT,1,adj
2078,loud,1,adj
2079,pressured,1,adj
2080,Bloody,1,adj
2081,LATIN,1,adj
2082,Latin,1,adj
2083,certified,1,adj
2084,slick,1,adj
2085,wavy,1,adj
2086,appetizing,1,adj
2087,organised,1,adj
2088,Disatisfied,1,adj
2089,Limited,1,adj
2090,Common,1,adj
2091,Comfortable,1,adj
2092,noisy,1,adj
2093,Mobile,1,adj
2094,routine,2,adj
2095,trying,1,adj
2096,3rd,1,adj
2097,intermediate,1,adj
2098,Retired,1,adj
2099,ingrown,2,adj
2100,Grimy,1,adj
2101,craziest,1,adj
2102,premier,1,adj
2103,historic,1,adj
2104,rave,1,adj
2105,drunken,1,adj
2106,irate,1,adj
2107,cuban,1,adj
2108,hotter,1,adj
2109,vanilla,1,adj
2110,Gone,1,adj
2111,1st,2,adj
2112,gone,1,adj
2113,classic,1,adj
2114,repeat,1,adj
2115,motley,1,adj
2116,miscellaneous,1,adj
2117,untrained,1,adj
2118,sq,1,adj
2119,ceramic,1,adj
2120,bottom,1,adj
2121,flat,1,adj
2122,impatient,1,adj
2123,countless,1,adj
2124,diligent,1,adj
2125,caring,1,adj
2126,trashy,1,adj
2127,REFUNDABLE,1,adj
2128,HOLY,1,adj
2129,Scottish,1,adj
2130,ENOUGH,1,adj
2131,OWN,1,adj
2132,Fair,1,adj
2133,suspicious,1,adj
2134,non-violent,1,adj
2135,another,1,adj
2136,Long,1,adj
2137,Silly,1,adj
2138,Ok,1,adj
2139,unpretentious,1,adj
2140,inspired,2,adj
2141,maternal,1,adj
2142,stressful,2,adj
2143,calming,1,adj
2144,Incredible,1,adj
2145,Bottom,1,adj
2146,Social,2,adj
2147,Key,1,adj
2148,ethical,1,adj
2149,boisterous,1,adj
2150,edible,1,adj
2151,tolerable,1,adj
2152,4th,1,adj
2153,sorry,1,adj
2154,metal,1,adj
2155,unfair,1,adj
2156,belittling,1,adj
2157,Absolute,1,adj
2158,sketchy,1,adj
2159,sporadic,1,adj
2160,furniture,1,adj
2161,Saintly,2,adj
2162,CRUEL,1,adj
2163,bicuspid,1,adj
2164,aortic,2,adj
2165,unrealistic,1,adj
2166,Dumbest,1,adj
2167,dissatisfied,1,adj
2168,uninspired,1,adj
2169,dated,1,adj
2170,hyperbolic,1,adj
2171,lighter,1,adj
2172,chewy,1,adj
2173,crispy,1,adj
2174,succulent,1,adj
2175,NICER,1,adj
2176,AWFUL,1,adj
2177,worn,1,adj
0,year,22,ncomp
1,wheel,4,ncomp
2,car,18,ncomp
3,police,6,ncomp
4,analyst,3,ncomp
5,research,7,ncomp
6,opinion,1,ncomp
7,state,15,ncomp
8,peace,19,ncomp
9,authority,1,ncomp
10,recruiting,4,ncomp
11,coalition,3,ncomp
12,business,35,ncomp
13,search,9,ncomp
14,grass,1,ncomp
15,roots,1,ncomp
16,end,15,ncomp
17,camera,2,ncomp
18,customer,32,ncomp
19,fair,1,ncomp
20,wish,2,ncomp
21,Opposition,1,ncomp
22,weapons,12,ncomp
23,war,4,ncomp
24,evacuation,1,ncomp
25,family,21,ncomp
26,decision,2,ncomp
27,church,3,ncomp
28,acquisition,1,ncomp
29,satellite,3,ncomp
30,imaging,1,ncomp
31,edge,2,ncomp
32,browser,1,ncomp
33,web,19,ncomp
34,source,10,ncomp
35,development,3,ncomp
36,self,11,ncomp
37,culture,2,ncomp
38,process,1,ncomp
39,style,8,ncomp
40,shock,1,ncomp
41,sweetheart,1,ncomp
42,arrest,1,ncomp
43,Neocon,1,ncomp
44,striking,2,ncomp
45,prayer,1,ncomp
46,home,20,ncomp
47,doberman,1,ncomp
48,cocker,2,ncomp
49,access,7,ncomp
50,garden,1,ncomp
51,cell,7,ncomp
52,LNG,1,ncomp
53,contact,7,ncomp
54,endowment,1,ncomp
55,execution,6,ncomp
56,e-mail,10,ncomp
57,domain,1,ncomp
58,pdf,1,ncomp
59,black,1,ncomp
60,Turbine,3,ncomp
61,Tier,1,ncomp
62,Gas,9,ncomp
63,Transportation,3,ncomp
64,Vice,6,ncomp
65,bedroom,5,ncomp
66,love,7,ncomp
67,game,7,ncomp
68,Analyst,8,ncomp
69,Team,2,ncomp
70,Associate,5,ncomp
71,A,6,ncomp
72,address,1,ncomp
73,Campaign,2,ncomp
74,pledge,1,ncomp
75,pledging,1,ncomp
76,life,3,ncomp
77,attorney,3,ncomp
78,client,6,ncomp
79,hover,1,ncomp
80,skidoo,1,ncomp
81,"""",1,ncomp
82,nymex,1,ncomp
83,settle,1,ncomp
84,spread,3,ncomp
85,employee,1,ncomp
86,HR,5,ncomp
87,vacation,7,ncomp
88,GISB,2,ncomp
89,Master,11,ncomp
90,Agreement,1,ncomp
91,phone,22,ncomp
92,system,10,ncomp
93,voice,7,ncomp
94,sample,5,ncomp
95,line,8,ncomp
96,Sale,1,ncomp
97,asset,3,ncomp
98,Transporter,2,ncomp
99,Article,1,ncomp
100,Tax,3,ncomp
101,bank,3,ncomp
102,Fax,1,ncomp
103,credit,27,ncomp
104,Firm,1,ncomp
105,electricity,8,ncomp
106,spot,2,ncomp
107,Jump,1,ncomp
108,Diffusion,1,ncomp
109,mean,3,ncomp
110,reversion,2,ncomp
111,price,30,ncomp
112,R,1,ncomp
113,hire,1,ncomp
114,summer,9,ncomp
115,finance,5,ncomp
116,cover,5,ncomp
117,E-mail,1,ncomp
118,payment,8,ncomp
119,termination,3,ncomp
120,tax,18,ncomp
121,share,1,ncomp
122,stock,10,ncomp
123,transfer,4,ncomp
124,market,14,ncomp
125,recordkeeping,1,ncomp
126,transition,2,ncomp
127,department,1,ncomp
128,PSA,1,ncomp
129,plan,3,ncomp
130,provision,1,ncomp
131,conference,12,ncomp
132,Phantom,1,ncomp
133,Stock,1,ncomp
134,dollar,6,ncomp
135,post,7,ncomp
136,strip,2,ncomp
137,replacement,4,ncomp
138,offer,2,ncomp
139,time,17,ncomp
140,Rat,1,ncomp
141,irc,2,ncomp
142,trivia,3,ncomp
143,science,4,ncomp
144,intelligence,13,ncomp
145,K,1,ncomp
146,news,14,ncomp
147,animal,10,ncomp
148,must,1,ncomp
149,see,1,ncomp
150,litter,7,ncomp
151,Shuttle,2,ncomp
152,person,4,ncomp
153,space,38,ncomp
154,list,1,ncomp
155,transit,4,ncomp
156,rail,1,ncomp
157,cat,4,ncomp
158,silk,2,ncomp
159,garter,1,ncomp
160,air,15,ncomp
161,paper,4,ncomp
162,screening,1,ncomp
163,pilot,3,ncomp
164,control,5,ncomp
165,substitution,1,ncomp
166,learning,1,ncomp
167,attention,1,ncomp
168,deficit,1,ncomp
169,test,8,ncomp
170,information,2,ncomp
171,badger,1,ncomp
172,turn,1,ncomp
173,Usenet,3,ncomp
174,Newsgroup,3,ncomp
175,years,1,ncomp
176,magazine,1,ncomp
177,weight,6,ncomp
178,tea,3,ncomp
179,starch,1,ncomp
180,bottling,2,ncomp
181,village,3,ncomp
182,waste,2,ncomp
183,housing,7,ncomp
184,discrimination,1,ncomp
185,enforcement,5,ncomp
186,oil,43,ncomp
187,Category,1,ncomp
188,level,9,ncomp
189,category,1,ncomp
190,Oil,2,ncomp
191,barrels,1,ncomp
192,bpd,4,ncomp
