,n_word,n_id,n_type,det,num,clf,adj,nmod,sen_len,sen_id
462,建筑,34,parataxis,,,[],[],"['马蹄', '的', '形', '水泥', '钢筋']",35,dev-s57
463,此后,1,advmod,,,[],[],[],47,dev-s58
464,届,4,nmod,,第18,[],[],[],47,dev-s58
465,北,6,nmod,,,[],[],[],47,dev-s58
466,运动,7,compound,,,[],[],[],47,dev-s58
467,筹备,9,nmod,,,[],[],[],47,dev-s58
468,委员,10,compound,,,[],[],[],47,dev-s58
469,市,14,nmod,,,[],[],[],47,dev-s58
470,政府,15,nmod,,,[],[],"['天津', '市']",47,dev-s58
471,元,18,clf,,26万,[],[],[],47,dev-s58
472,拨款,19,obj,,,"['26万', '元']",[],"['市', '的', '政府']",47,dev-s58
473,省,22,nmod,,,[],[],[],47,dev-s58
474,政府,23,nmod,,,[],[],"['河北', '省']",47,dev-s58
475,元,26,clf,,20万,[],[],[],47,dev-s58
476,拨款,27,conj,,,"['20万', '元']",[],"['省', '的', '政府']",47,dev-s58
477,体育,30,compound,,,[],[],[],47,dev-s58
478,款项,34,nsubj,其余,,[],[],[],47,dev-s58
479,北,42,nmod,,,[],[],[],47,dev-s58
480,工作,45,nmod,,,[],[],[],47,dev-s58
481,人员,46,conj,,,[],[],"['华', '北', '运动', '会', '工作']",47,dev-s58
482,年,3,clf,,2002,[],[],[],25,dev-s59
483,月,5,obl,,8,"['2002', '年']",[],[],25,dev-s59
484,全线,10,nsubj,,,[],[],"['澳', '线']",25,dev-s59
485,本站,13,nsubj,,,[],[],[],25,dev-s59
486,政府,3,nsubj,,,[],[],['李朝'],33,dev-s60
487,措施,5,obj,,,[],[],[],33,dev-s60
488,方面,8,advmod,,一,[],[],[],33,dev-s60
489,岛,12,nmod,,半,[],[],[],33,dev-s60
490,东北,13,compound,,,[],[],[],33,dev-s60
491,防务,16,obj,,,[],[],"['朝鲜', '岛', '东北', '的', '面']",33,dev-s60
492,方面,19,advmod,,一,[],[],[],33,dev-s60
493,南北,23,nmod,,,[],[],[],33,dev-s60
494,压力,26,obj,,,[],[],[],33,dev-s60
495,制裁,32,obj,,,[],[],[],33,dev-s60
496,北,1,nmod,,,[],[],[],45,dev-s61
497,个,7,clf,,一,[],[],[],45,dev-s61
498,铁路,12,nmod,,,[],[],[],45,dev-s61
499,车站,13,acl,,,"['一', '个']",[],"['大准', '上', '的', '线', '铁路']",45,dev-s61
500,内,17,nmod,,,[],[],[],45,dev-s61
501,北,26,nmod,,,[],[],[],45,dev-s61
502,年,33,obj,,1996,[],[],[],45,dev-s61
503,目前,35,nmod:tmod,,,[],[],[],45,dev-s61
504,等,38,compound,,四,[],[],[],45,dev-s61
505,邮政,41,nmod,,,[],[],[],45,dev-s61
506,编码,42,nsubj,,,[],[],['邮政'],45,dev-s61
507,业务,4,nmod,,,[],[],[],34,dev-s62
508,模式,5,nsubj,此,,[],[],['业务'],34,dev-s62
509,成功,8,obj,,,[],['空前'],[],34,dev-s62
510,方,11,nsubj,,双,[],[],[],34,dev-s62
511,业务,15,obj,,,[],[],"['娱乐', '场']",34,dev-s62
512,商业,19,nmod,,,[],[],[],34,dev-s62
513,中心,20,nmod,,,[],[],[],34,dev-s62
514,层,22,clf,,五,[],[],[],34,dev-s62
515,空间,23,obj,,,"['五', '层']",[],"['新建业', '商业', '中心']",34,dev-s62
516,集团,25,nmod,,,[],[],[],34,dev-s62
517,合作,29,nsubj,,,[],[],['集团'],34,dev-s62
518,所,10,clf,,500多,[],[],[],18,dev-s63
519,学校,11,nsubj,,,"['500多', '所']",[],[],18,dev-s63
520,匹克,13,compound,,,[],[],[],18,dev-s63
521,课程,17,obj,,,[],[],[],18,dev-s63
522,区位,1,compound,,,[],[],[],18,dev-s64
523,经济,7,nmod,,,[],[],[],18,dev-s64
524,活动,8,nmod,,,[],[],['经济'],18,dev-s64
525,地理,10,nmod,,,[],[],[],18,dev-s64
526,方位,11,root,,,[],[],"['经济', '的', '活动', '地理']",18,dev-s64
527,形成,14,nmod,,,[],[],[],18,dev-s64
528,原因,15,nmod,,,[],[],['形成'],18,dev-s64
529,问题,17,conj,,,[],[],"['其', '形成', '的', '原因']",18,dev-s64
530,医学,3,nmod,,,[],[],[],24,dev-s65
531,生物,4,nmod,,,[],[],[],24,dev-s65
532,化学,5,nsubj,,,[],[],"['医学', '生物']",24,dev-s65
533,生物,9,nmod,,,[],[],[],24,dev-s65
534,化学,10,nmod,,,[],[],['生物'],24,dev-s65
535,医学,13,nmod,,,[],[],[],24,dev-s65
536,人体,15,nmod,,,[],[],[],24,dev-s65
537,功能,16,conj,,,[],[],['人体'],24,dev-s65
538,部分,19,obl:patient,,,[],['相关'],"['生物', '中', '化学', '与', '功能', '医学']",24,dev-s65
539,线下,4,nmod,,,[],[],[],49,dev-s66
540,篮,6,nmod,,十二,[],[],[],49,dev-s66
541,体重,7,compound,,,[],[],[],49,dev-s66
542,数据,12,obl:patient,,,[],[],[],49,dev-s66
543,篮,16,nmod,,十二,[],[],[],49,dev-s66
544,体重,17,nmod,,,[],[],[],49,dev-s66
545,资料,18,compound,,,[],[],[],49,dev-s66
546,云端,20,obj,,,[],[],"['十二', '篮', '体重', '资料', '库']",49,dev-s66
547,官网,25,conj,,,[],[],[],49,dev-s66
548,等,26,acl,,,[],[],[],49,dev-s66
549,终端,27,appos,,,[],[],[],49,dev-s66
550,个性,32,nmod,,,[],[],[],49,dev-s66
551,解决,33,nmod,,,[],[],[],49,dev-s66
552,方案,34,obj,,,[],[],"['个性', '解决']",49,dev-s66
553,全程,37,nmod,,,[],[],[],49,dev-s66
554,数字,38,compound,,,[],[],[],49,dev-s66
555,监测,40,nmod,,,[],[],[],49,dev-s66
556,管理,41,obj,,,[],[],"['全程', '数字', '化', '监测']",49,dev-s66
557,方案,44,nmod,,,[],[],[],49,dev-s66
558,科学,45,obj,,,[],[],['方案'],49,dev-s66
559,街坊,2,nsubj,,,[],[],[],44,dev-s67
560,侧,9,nsubj,,两,[],[],"['十全', '街']",44,dev-s67
561,风格,14,nmod,,,[],[],[],44,dev-s67
562,建筑,15,acl,,,[],['古典'],['风格'],44,dev-s67
563,餐饮,18,compound,,,[],[],[],44,dev-s67
564,茶楼,21,nmod,,,[],[],[],44,dev-s67
565,酒吧,22,conj,,,[],[],['茶楼'],44,dev-s67
566,工艺,25,compound,,,[],[],[],44,dev-s67
567,商店,27,conj,各式,,[],[],"['工艺', '品']",44,dev-s67
568,苏绣,29,appos,,,[],[],[],44,dev-s67
569,字画,31,nmod,,,[],[],[],44,dev-s67
570,古董,32,conj,,,[],[],['字画'],44,dev-s67
571,紫砂,34,nmod,,,[],[],[],44,dev-s67
572,陶器,35,conj,,,[],[],['紫砂'],44,dev-s67
573,红木,37,nmod,,,[],[],[],44,dev-s67
574,小件,38,conj,,,[],[],['红木'],44,dev-s67
575,特色,42,nmod,,,[],[],[],44,dev-s67
576,街道,43,parataxis,,,[],[],['特色'],44,dev-s67
577,铜人,3,nmod,,十八,[],[],[],9,dev-s68
578,描述,6,nsubj,,,[],['具体'],[],9,dev-s68
579,当年,1,nmod:tmod,,,[],[],[],17,dev-s69
580,天下,5,nmod,,,[],[],[],17,dev-s69
581,人,8,obj,,,[],['最恶'],['天下'],17,dev-s69
582,恶人,14,nsubj,,十,[],[],[],17,dev-s69
583,黑,1,nmod,,,[],[],[],43,dev-s70
584,骏马,2,nsubj,,,[],[],['黑'],43,dev-s70
585,晚霞,11,nsubj,,,[],[],[],43,dev-s70
586,时候,14,conj,,,[],[],[],43,dev-s70
587,高山,18,nmod,,,[],[],[],43,dev-s70
588,下,19,acl,,,[],[],[],43,dev-s70
589,花环,21,conj,,,[],[],"['下', '的', '高山']",43,dev-s70
590,雪城,25,conj,,,[],[],[],43,dev-s70
591,等,34,acl,,,[],[],[],43,dev-s70
592,作品,35,appos,,,[],[],[],43,dev-s70
593,奖项,39,obj,该,,[],[],[],43,dev-s70
594,文学,41,nmod,,,[],[],[],43,dev-s70
595,作品,42,root,,,[],[],['文学'],43,dev-s70
596,本片,1,nmod,,,[],[],[],20,dev-s71
597,制作,2,nmod,,,[],[],[],20,dev-s71
598,成本,3,nsubj,,,[],[],"['本片', '制作']",20,dev-s71
599,部,7,obj,上,一,[],[],[],20,dev-s71
600,故事,14,nmod,,,[],[],[],20,dev-s71
601,背景,15,nsubj,,,[],[],['故事'],20,dev-s71
602,上集,18,nmod,,,[],[],[],20,dev-s71
603,年,4,obj,,2009,[],[],[],27,dev-s72
604,公园,7,nsubj,,,[],[],['千禧'],27,dev-s72
605,人气,11,nsubj,,,[],[],"['全', '芝加哥']",27,dev-s72
606,码头,22,obl,,,[],[],['海军'],27,dev-s72
607,本章,3,obl,,,[],[],[],40,dev-s73
608,帝王,8,obl,,,[],[],[],40,dev-s73
609,术,12,obj,,,[],[],[],40,dev-s73
610,王者,15,nsubj,,,[],[],[],40,dev-s73
611,时政,17,nmod,,,[],[],[],40,dev-s73
612,变化,21,obj,,,[],['细微'],"['中', '时政']",40,dev-s73
613,事物,24,nmod,,,[],[],[],40,dev-s73
614,发展,25,nmod,,,[],[],[],40,dev-s73
615,规律,26,obj,,,[],[],"['事物', '发展']",40,dev-s73
616,自然,29,obj,,,[],[],[],40,dev-s73
617,目的,39,obj,,,[],[],[],40,dev-s73
618,小调,3,nsubj,,,[],[],[],46,dev-s74
619,个,6,clf,,一,[],[],[],46,dev-s74
620,音乐,13,nmod,,,[],[],[],46,dev-s74
621,小调,15,root,,,"['一', '个']",[],"['的', '音乐']",46,dev-s74
622,音,19,nsubj,,,[],[],[],46,dev-s74
623,和声,43,nmod,,,[],[],[],46,dev-s74
624,小调,44,parataxis,,,[],[],['和声'],46,dev-s74
625,大佛,3,nsubj,,,[],[],"['半月', '山']",30,dev-s75
626,大佛,7,obj,,,[],[],['资阳'],30,dev-s75
627,座,22,clf,,一,[],[],[],30,dev-s75
628,山崖,24,nmod,,,[],[],[],30,dev-s75
629,石壁,25,obj,,,[],[],['山崖'],30,dev-s75
630,上,26,acl,,,[],[],[],30,dev-s75
631,佛像,29,root,,,"['一', '座']",[],[],30,dev-s75
632,秘密,3,nmod,,,[],[],[],16,dev-s76
633,账户,4,nsubj:pass,,,[],[],"['其', '秘密']",16,dev-s76
634,最后,5,nmod:tmod,,,[],[],[],16,dev-s76
635,资产,10,nsubj,,,[],[],[],16,dev-s76
636,腰,2,nmod,,半,[],[],[],21,dev-s77
637,座椅,3,nsubj,,,[],[],"['半', '腰']",21,dev-s77
638,腰,8,compound,,半,[],[],[],21,dev-s77
639,截,12,nmod,,半,[],[],[],21,dev-s77
640,座椅,13,conj,,,[],[],"['半', '截']",21,dev-s77
641,铁路,15,nmod,,,[],[],[],21,dev-s77
642,车辆,16,nmod,,,[],[],[],21,dev-s77
643,座位,17,nmod,,,[],[],"['铁路', '车辆']",21,dev-s77
644,种,20,root,,一,[],[],"['铁路', '车辆', '的', '座位']",21,dev-s77
645,心目,5,nmod,,,[],[],"['美国', '的', '人']",34,dev-s78
646,个,12,clf,,一,[],[],[],34,dev-s78
647,贸易,14,nsubj,,,[],[],[],34,dev-s78
648,资本,16,nmod,,,[],[],[],34,dev-s78
649,主义,17,conj,,,[],[],['资本'],34,dev-s78
650,创新,19,conj,,,[],[],[],34,dev-s78
651,殖民,22,nmod,,,[],[],[],34,dev-s78
652,主义,23,ccomp,,,[],[],['殖民'],34,dev-s78
653,掠夺,25,conj,,,[],[],[],34,dev-s78
654,国家,28,nmod,,,[],[],[],34,dev-s78
655,经济,30,nmod,,,[],[],[],34,dev-s78
656,系统,31,conj,,,[],[],['经济'],34,dev-s78
657,象征,33,root,,,"['一', '个']",[],"['在', '人', '中', '心目', '成长', '系统', '的', '国家']",34,dev-s78
658,公司,4,nsubj,,,[],[],"['华尔', '的', '街']",11,dev-s79
659,政府,6,nmod,,,[],[],[],11,dev-s79
660,监督,8,obj,,,[],[],"['的', '政府']",11,dev-s79
661,管制,10,conj,,,[],[],[],11,dev-s79
662,华山松,1,nsubj,,,[],[],[],14,dev-s80
663,学名,3,appos,,,[],[],[],14,dev-s80
664,种,11,clf,,一,[],[],[],14,dev-s80
665,松科,12,nmod,,,[],[],[],14,dev-s80
666,植物,13,root,,,"['一', '种']",[],['松科'],14,dev-s80
667,月,2,clf,,8,[],[],[],16,dev-s81
668,日,4,nmod:tmod,,14,"['8', '月']",[],[],16,dev-s81
669,军团,11,nmod,,第五,[],[],['波兰'],16,dev-s81
670,战线,13,nsubj:pass,,,[],[],"['波兰', '第五', '的', '军团']",16,dev-s81
671,手上,2,advmod,,,[],[],[],32,dev-s82
672,师,5,nmod,,24,[],[],[],32,dev-s82
673,兵力,7,obj,,,[],[],"['24', '的', '师']",32,dev-s82
674,将领,13,nsubj,,,[],[],"['俄', '军']",32,dev-s82
675,年,18,nmod,,1831,[],[],[],32,dev-s82
676,月,22,clf,,十一,[],[],[],32,dev-s82
677,起义,23,obl,,,"['十一', '月']",[],"['1831', '的', '年']",32,dev-s82
678,方法,28,obj,,,[],[],[],32,dev-s82
679,红军,3,nsubj,,,[],[],[],17,dev-s83
680,时刻,10,root,,,[],[],[],17,dev-s83
681,形势,13,nsubj,,,[],[],[],17,dev-s83
682,反对,6,nmod,,,[],[],[],21,dev-s84
683,意见,7,obj,,,[],[],['反对'],21,dev-s84
684,演员,15,nsubj,,,[],[],[],21,dev-s84
685,制作,13,nmod,,,[],[],[],30,dev-s85
686,部门,14,nmod,,,[],[],['制作'],30,dev-s85
687,兄长,25,nsubj,,,[],[],[],30,dev-s85
688,年,2,nmod:tmod,,1923,[],[],[],31,dev-s86
689,联邦,12,nmod,,,[],[],[],31,dev-s86
690,自由,13,compound,,,[],[],[],31,dev-s86
691,政府,15,nsubj,,,[],[],"['·', '莱昂', '·', '麦肯齐', '·', '金', '的', '威廉', '联邦', '自由', '党']",31,dev-s86
692,年,19,clf,,1923,[],[],[],31,dev-s86
693,移民,22,nmod,,,[],[],[],31,dev-s86
694,法案,23,obj,,,"['1923', '年']",[],"['华', '人', '移民']",31,dev-s86
695,二战,4,obl,,,[],[],[],25,dev-s87
696,联合,8,compound,,,[],[],[],25,dev-s87
697,世界,10,nmod,,,[],[],[],25,dev-s87
698,人权,11,nmod,,,[],[],[],25,dev-s87
699,宣言,12,obj,,,[],[],"['联合', '国', '世界', '人权']",25,dev-s87
700,政府,15,nsubj,,,[],[],['加拿大'],25,dev-s87
701,宣言,19,obl,,,[],[],[],25,dev-s87
702,法案,24,obj,,,[],[],[],25,dev-s87
703,人,2,nsubj,这些,,[],[],[],13,dev-s88
704,年,2,clf,,2003,[],[],[],49,dev-s89
705,月,4,clf,,11,[],[],[],49,dev-s89
706,日,6,nmod:tmod,,15,"['2003', '年', '11', '月']",[],[],49,dev-s89
707,飞机,10,nmod,,,[],[],"['法航', '协和']",49,dev-s89
708,批,13,clf,,一,[],[],[],49,dev-s89
709,剩余,14,nmod,,,[],[],[],49,dev-s89
710,零部件,15,nsubj,,,"['一', '批']",[],"['法航', '协和', '的', '飞机', '剩余']",49,dev-s89
711,人,30,nsubj,,"13,000",[],[],[],49,dev-s89
712,元,39,obj,,320万,[],[],['欧'],49,dev-s89
713,部分,41,nmod,,,[],[],[],49,dev-s89
714,预期,48,obj,,,[],[],[],49,dev-s89
715,物品,3,nsubj,,,[],[],[],78,dev-s90
716,航天,11,nmod,,,[],[],[],78,dev-s90
717,航空,12,nmod,,,[],[],[],78,dev-s90
718,防务,13,nmod,,,[],[],[],78,dev-s90
719,集团,14,nmod,,,[],[],[],78,dev-s90
720,工厂,15,nmod,,,[],[],[],78,dev-s90
721,仓库,16,obl,,,[],[],"['图卢兹', '市', '欧洲', '航天', '航空', '防务', '集团', '工厂']",78,dev-s90
722,内,17,acl,,,[],[],[],78,dev-s90
723,件,21,obl,,1000,[],[],[],78,dev-s90
724,客机,22,nmod,,,[],[],[],78,dev-s90
725,零部件,23,nsubj,,,[],[],['客机'],78,dev-s90
726,机舱,25,nmod,,,[],[],[],78,dev-s90
727,内,26,acl,,,[],[],[],78,dev-s90
728,装饰,27,nmod,,,[],[],[],78,dev-s90
729,物品,28,conj,,,[],[],"['内', '机舱', '装饰']",78,dev-s90
730,其中,30,advmod,,,[],[],[],78,dev-s90
731,起价,32,nsubj,,,[],[],[],78,dev-s90
732,元,36,acl:relcl,,600,[],[],['欧'],78,dev-s90
733,乘客,38,nmod,,,[],[],[],78,dev-s90
734,座椅,39,obj,,,[],[],['乘客'],78,dev-s90
735,元,43,nmod,,300,[],[],['欧'],78,dev-s90
736,应急,45,nmod,,,[],[],[],78,dev-s90
737,氧气,46,compound,,,[],[],[],78,dev-s90
738,银质,50,nmod,,,[],[],[],78,dev-s90
739,陶瓷,52,conj,,,[],[],[],78,dev-s90
740,餐具,53,conj,,许多,[],[],"['陶瓷', '银质']",78,dev-s90
741,飞机,56,nmod,,,[],[],[],78,dev-s90
742,零件,57,conj,其他,,[],[],['飞机'],78,dev-s90
743,个,62,nmod,,一,[],[],[],78,dev-s90
744,拍卖,68,nmod,,,[],[],[],78,dev-s90
745,物品,69,nsubj,这些,,[],[],['拍卖'],78,dev-s90
746,旅客,74,nsubj,,,[],[],[],78,dev-s90
747,丐帮,8,nmod,,,[],[],[],13,dev-s91
748,帮主,9,nmod,,,[],[],['丐帮'],13,dev-s91
749,外号,12,obj,,,[],[],"['“', '丐帮', '”', '的', '帮主']",13,dev-s91
750,段,7,nmod,,二,[],[],[],26,dev-s92
751,音阶,8,nmod,,,[],[],"['二', '段']",26,dev-s92
752,变化,11,obj,,,[],[],"['“', '段', '”', '的', '音阶']",26,dev-s92
753,音,18,nmod,这,二,[],[],[],26,dev-s92
754,变化,19,obl,,,[],[],"['这', '二', '音']",26,dev-s92
755,可能,25,obj,,,[],[],[],26,dev-s92
756,人民,3,nmod,,,[],[],[],20,dev-s93
757,共和,4,compound,,,[],[],[],20,dev-s93
758,文化,8,nmod,,,[],[],[],20,dev-s93
759,革命,10,nsubj,,,[],[],['文化'],20,dev-s93
760,历任,14,nmod,,,[],[],[],20,dev-s93
761,县长,15,root,,,[],[],['历任'],20,dev-s93
762,革委,17,compound,,,[],[],[],20,dev-s93
763,主任,19,conj,,,[],[],"['革委', '会']",20,dev-s93
764,年代,2,nmod:tmod,,1960,[],[],[],25,dev-s94
765,关税,15,compound,,,[],[],[],25,dev-s94
766,主权,20,amod,,,[],[],[],25,dev-s94
767,政治,21,nmod,,,[],[],[],25,dev-s94
768,实体,22,nsubj,,,[],[],['政治'],25,dev-s94
769,概念,2,nsubj,,,[],[],[],18,dev-s95
770,个,9,clf,,两,[],[],[],18,dev-s95
771,学科,10,nsubj,,,"['两', '个']",[],[],18,dev-s95
772,术语,17,obj,,,[],['不同'],[],18,dev-s95
773,微积分,2,obl,,,[],[],[],31,dev-s96
774,次序,9,obj,,,[],['平常'],[],31,dev-s96
775,实数,11,compound,,,[],[],[],31,dev-s96
776,子集,14,nmod,,,[],[],"['带有', '实数', '的', '集']",31,dev-s96
777,函数,17,root,,,[],[],"['集', '之间', '的', '子集']",31,dev-s96
778,定义,20,nsubj,,,[],[],[],31,dev-s96
779,序,27,nmod,,,[],[],[],31,dev-s96
780,理论,28,nmod,,,[],[],[],31,dev-s96
781,定义,29,nmod,,,[],['一般'],"['序', '理论']",31,dev-s96
782,国民,1,nmod,,,[],[],[],13,dev-s97
783,革命,2,compound,,,[],[],[],13,dev-s97
784,前后,5,advmod,,,[],[],[],13,dev-s97
785,全线,11,nsubj,,,[],[],[],13,dev-s97
786,年,2,clf,,2009,[],[],[],25,dev-s98
787,月,4,clf,,7,[],[],[],25,dev-s98
788,日,6,nmod:tmod,,1,"['2009', '年', '7', '月']",[],[],25,dev-s98
789,大学,9,nmod,,,[],[],[],25,dev-s98
790,学生,14,nsubj,,,[],[],"['南京', '大学', '2007', '级']",25,dev-s98
791,校区,17,obl,,,[],[],['浦口'],25,dev-s98
792,校区,24,obj,,,[],[],['仙林'],25,dev-s98
793,官话,2,nsubj,,,[],[],['南京'],10,dev-s99
794,长期,4,nmod:tmod,,,[],[],[],10,dev-s99
795,官方,8,nmod,,,[],[],[],10,dev-s99
796,语言,9,root,,,[],[],"['的', '中国', '官方']",10,dev-s99
797,南方,10,nmod,,,[],[],[],14,dev-s100
798,官话,13,obj,,,[],[],"['的', '南方', '江淮']",14,dev-s100
799,水体,5,nsubj,其他,,[],['重要'],['南京'],25,dev-s101
800,等,24,acl,,,[],[],[],25,dev-s101
801,市区,1,nsubj,,,[],[],[],29,dev-s102
802,等,24,acl,,,[],[],[],29,dev-s102
803,湖泊,28,appos,,,[],['天然'],[],29,dev-s102
804,温泉,1,nsubj,,,[],[],[],23,dev-s103
805,地热,7,nmod,,,[],[],[],23,dev-s103
806,资源,8,root,,,[],['主要'],"['南京', '市', '地热']",23,dev-s103
807,温泉,14,obj,,,[],[],['汤山'],23,dev-s103
808,温泉,17,conj,,,[],[],['汤泉'],23,dev-s103
809,温泉,21,conj,,,[],[],"['珍珠', '泉']",23,dev-s103
810,等,22,acl,,,[],[],[],23,dev-s103
811,年,2,nmod:tmod,,1991,[],[],[],10,dev-s104
812,南,3,nmod,,,[],[],[],10,dev-s104
813,铁路,5,nmod,,,[],[],[],10,dev-s104
814,地区,6,nmod,,,[],[],[],10,dev-s104
815,方案,2,nsubj,该,,[],[],[],11,dev-s105
816,最终,3,nmod:tmod,,,[],[],[],11,dev-s105
817,年,6,clf,,2006,[],[],[],11,dev-s105
818,月,8,obl,,11,"['2006', '年']",[],[],11,dev-s105
819,本国,7,nmod,,,[],[],[],20,dev-s106
820,历史,8,ccomp,,,[],[],['本国'],20,dev-s106
821,南北国,14,nmod,,,[],[],[],20,dev-s106
822,时代,15,obj,,,[],[],['南北国'],20,dev-s106
823,个,18,clf,这,,[],[],[],20,dev-s106
824,词汇,19,appos,,,"['这', '个']",[],[],20,dev-s106
825,人,2,nsubj,,,[],[],[],16,dev-s107
826,等,10,acl,,,[],[],[],16,dev-s107
827,人,11,appos,,,[],[],[],16,dev-s107
828,陋卷,14,obl,,,[],[],[],16,dev-s107
829,中校,1,nsubj,,,[],[],[],23,dev-s108
830,步兵,12,compound,,,[],[],[],23,dev-s108
831,将领,16,nmod,,,[],['英勇'],"['此', '步兵', '的', '团']",23,dev-s108
832,北部,6,obj,,,[],[],['台湾'],21,dev-s109
833,支流,12,advcl,,,[],[],"['三姓公', '的', '溪']",21,dev-s109
834,中部,20,obj,,,[],[],"['新竹', '市', '香山', '区']",21,dev-s109
835,年,2,clf,,2007,[],[],[],49,dev-s110
836,月,4,clf,,5,[],[],[],49,dev-s110
837,日,6,nmod:tmod,,3,"['2007', '年', '5', '月']",[],[],49,dev-s110
838,石油,9,nsubj,,,[],[],['中'],49,dev-s110
839,油田,14,nmod,,,[],[],[],49,dev-s110
840,油气,15,nmod,,,[],[],[],49,dev-s110
841,储量,17,nsubj,,,[],[],"['冀东', '南堡', '油田', '油气']",49,dev-s110
842,吨,20,advcl,,10.2亿,[],[],[],49,dev-s110
843,探明,22,nmod,,,[],[],[],49,dev-s110
844,储量,23,nsubj,,,[],[],['探明'],49,dev-s110
845,吨,25,csubj,,4.05亿,[],[],[],49,dev-s110
846,桶,30,ccomp,,30亿,[],[],[],49,dev-s110
847,媒体,32,nsubj,,,[],[],[],49,dev-s110
848,年,38,nmod,,40多,[],[],[],49,dev-s110
849,石油,41,nmod,,,[],[],[],49,dev-s110
850,勘探,42,nmod,,,[],[],[],49,dev-s110
851,人心,45,obj,,,[],[],[],49,dev-s110
852,发现,47,ccomp,,,[],[],"['40多', '来', '年', '中国', '石油', '勘探']",49,dev-s110
853,文化,2,nmod,,,[],[],[],19,dev-s111
854,革命,4,nmod,,,[],[],['文化'],19,dev-s111
855,各级,7,nmod,,,[],[],[],19,dev-s111
856,教育,8,nmod,,,[],[],[],19,dev-s111
857,行政,9,nmod,,,[],[],[],19,dev-s111
858,机构,10,nsubj,,,[],[],"['“', '文化', '大', '”', '中', '革命', '各级', '教育', '行政']",19,dev-s111
859,瘫痪,12,obj,,,[],[],[],19,dev-s111
860,年,15,nmod:tmod,,1978,[],[],[],19,dev-s111
861,发展,18,obj,,,[],[],[],19,dev-s111
862,南曲,2,nmod,,,[],[],[],45,dev-s112
863,戏文,3,nsubj,,,[],[],['南曲'],45,dev-s112
864,北曲,9,nmod,,,[],[],[],45,dev-s112
865,杂剧,10,obl,,,[],[],"['宋', '金', '北曲']",45,dev-s112
866,不同,14,obj,,,[],['很大'],[],45,dev-s112
867,体制,20,nmod,,,[],[],[],45,dev-s112
868,结构,22,conj,,,[],[],[],45,dev-s112
869,杂剧,27,nmod,,,[],[],[],45,dev-s112
870,剧情,34,nmod,,,[],[],[],45,dev-s112
871,需要,35,obl,,,[],[],['剧情'],45,dev-s112
872,选择,38,obj,,,[],['不同'],[],45,dev-s112
873,戏剧,42,nmod,,,[],[],[],45,dev-s112
874,特征,44,obj,,,[],[],"['的', '戏剧']",45,dev-s112
875,末年,2,nmod:tmod,,,[],[],['元朝'],29,dev-s113
876,巅峰,5,obj,,,[],[],[],29,dev-s113
877,中叶,8,nmod:tmod,,,[],[],['明'],29,dev-s113
878,戏剧,26,obj,,,[],['主要'],"['清', '的', '明']",29,dev-s113
879,传奇,28,appos,,,[],[],[],29,dev-s113
880,理学,1,compound,,,[],[],[],16,dev-s114
881,知府,7,obj,,,[],[],['漳州'],16,dev-s114
882,当地,13,nmod,,,[],[],[],16,dev-s114
883,戏曲,14,nmod,,,[],[],[],16,dev-s114
884,演出,15,obj,,,[],[],"['当地', '戏曲']",16,dev-s114
885,地理,3,nmod,,,[],[],[],25,dev-s115
886,位置,4,nsubj,,,[],['特殊'],['地理'],25,dev-s115
887,本区,7,nsubj,,,[],[],[],25,dev-s115
888,市区,11,nmod,,,[],[],['南投'],25,dev-s115
889,新村,14,conj,,,[],[],['中兴'],25,dev-s115
890,来往,15,nmod,,,[],[],[],25,dev-s115
891,通道,16,nsubj,,,[],[],"['南投', '新村', '市区', '来往']",25,dev-s115
892,北部,21,nmod,,,[],[],[],25,dev-s115
893,孔道,24,ccomp,,,[],"['对外', '主要']","['中寮', '乡', '北部']",25,dev-s115
894,年,2,nmod:tmod,,1946,[],[],[],45,dev-s116
895,宪法,5,nsubj,,,[],[],[],45,dev-s116
896,规定,6,csubj,,,[],['相同'],[],45,dev-s116
897,共和,8,compound,,,[],[],[],45,dev-s116
898,人口,11,nmod,,,[],[],"['共和', '国', '彼此']",45,dev-s116
899,经济,13,nmod,,,[],[],[],45,dev-s116
900,地位,14,conj,,,[],[],['经济'],45,dev-s116
901,代表,16,nmod,,,[],[],[],45,dev-s116
902,人数,17,nsubj,,,[],[],['代表'],45,dev-s116
903,南,26,nmod,,,[],[],[],45,dev-s116
904,联邦,27,nsubj,,,[],[],['南'],45,dev-s116
905,齐头,29,compound,,,[],[],[],45,dev-s116
906,权力,33,nmod,,,[],[],[],45,dev-s116
907,保障,34,obl,,,[],['平等'],"['齐头', '式', '权力']",45,dev-s116
908,联邦,36,compound,,,[],[],[],45,dev-s116
909,政体,38,conj,,,[],[],"['联邦', '制']",45,dev-s116
910,民族,41,nmod,,,[],[],[],45,dev-s116
911,问题,42,nmod,,,[],[],['民族'],45,dev-s116
912,选择,44,obj,,,[],[],"['民族', '的', '问题']",45,dev-s116
913,地方,1,nmod,,,[],[],[],51,dev-s117
914,政府,2,nmod,,,[],[],[],51,dev-s117
915,官员,3,nsubj,,,[],[],"['地方', '政府']",51,dev-s117
916,中央,8,nsubj,,,[],[],[],51,dev-s117
917,地方,14,nsubj,,,[],[],[],51,dev-s117
918,联邦,18,nmod,,,[],[],[],51,dev-s117
919,中央,19,nmod,,,[],[],[],51,dev-s117
