,word,count,type
1266,fiscal,4,adj
1267,controversial,2,adj
1268,cellular,1,adj
1269,humanatarian,1,adj
1270,worthy,1,adj
1271,beloved,3,adj
1272,non-hodgkin,1,adj
1273,insatiable,1,adj
1274,territorial,2,adj
1275,unconnected,1,adj
1276,sensitive,1,adj
1277,overland,1,adj
1278,overseas,2,adj
1279,intense,4,adj
1280,sensory,1,adj
1281,tropical,3,adj
1282,vivid,1,adj
1283,golden,6,adj
1284,universal,4,adj
1285,earthly,1,adj
1286,infinite,7,adj
1287,gentle,2,adj
1288,wordy,2,adj
1289,synthetic,1,adj
1290,analytical,1,adj
1291,endless,2,adj
1292,practical,2,adj
1293,opposed,1,adj
1294,pro-same,1,adj
1295,postal,2,adj
1296,supportive,1,adj
1297,inalienable,1,adj
1298,shameful,1,adj
1299,interracial,1,adj
1300,lay,1,adj
1301,civic,1,adj
1302,sacred,1,adj
1303,scriptural,1,adj
1304,encyclopedic,1,adj
1305,tragic,2,adj
1306,constitutional,2,adj
1307,unrestrained,1,adj
1308,manned,3,adj
1309,secretive,2,adj
1310,solo,1,adj
1311,spacefaring,1,adj
1312,multi-compartment,1,adj
1313,troubled,2,adj
1314,agonizing,1,adj
1315,hellish,1,adj
1316,holocaust-esque,1,adj
1317,intelligent,1,adj
1318,trivial,1,adj
1319,pre-fabricated,1,adj
1320,pre-fab,1,adj
1321,part,1,adj
1322,gray,2,adj
1323,discouraging,1,adj
1324,fleeting,1,adj
1325,renegade,1,adj
1326,unfortunate,1,adj
1327,mature,2,adj
1328,veritable,1,adj
1329,ecological,2,adj
1330,streamside,2,adj
1331,avian,1,adj
1332,broad,1,adj
1333,endangered,4,adj
1334,environmental,4,adj
1335,surest,1,adj
1336,uninterrupted,1,adj
1337,phenological,1,adj
1338,consistent,1,adj
1339,geographical,2,adj
1340,causal,1,adj
1341,empirical,1,adj
1342,alaskan,1,adj
1343,warmer,2,adj
1344,rapid,2,adj
1345,arctic,2,adj
1346,non-commercial,2,adj
1347,unspecified,1,adj
1348,profound,1,adj
1349,communistic,1,adj
1350,in,1,adj
1351,shy,1,adj
1352,married,1,adj
1353,resounding,1,adj
1354,societal,1,adj
1355,newfound,1,adj
1356,outward,2,adj
1357,welcome,2,adj
1358,restful,1,adj
1359,thin,1,adj
1360,inconvenient,1,adj
1361,lasting,1,adj
1362,hopeless,1,adj
1363,hopeful,1,adj
1364,lean,1,adj
1365,advance,1,adj
1366,intuitive,2,adj
1367,mystical,1,adj
1368,mysterious,1,adj
1369,neoplatonic,1,adj
1370,singular,1,adj
1371,unacceptable,1,adj
1372,portugese,1,adj
1373,eminent,1,adj
1374,keen,1,adj
1375,idle,1,adj
1376,barren,1,adj
1377,parisian,2,adj
1378,coloured,1,adj
1379,impenetrable,3,adj
1380,placid,1,adj
1381,expressionless,1,adj
1382,prominent,2,adj
1383,dense,1,adj
1384,arrogant,2,adj
1385,disappeared,1,adj
1386,schizophrenic,3,adj
1387,incoherent,1,adj
1388,musical,2,adj
1389,bogus,1,adj
1390,afore,2,adj
1391,womanish,1,adj
1392,effeminate,3,adj
1393,handicapped,1,adj
1394,virile,1,adj
1395,homosexual,1,adj
1396,texan,1,adj
1397,despective,1,adj
1398,inferior,1,adj
1399,overbearing,1,adj
1400,untalented,2,adj
1401,ill,1,adj
1402,twisted,1,adj
1403,manifest,1,adj
1404,irrational,1,adj
1405,existent,1,adj
1406,turkish,1,adj
1407,shi'ite,3,adj
1408,umbilical,1,adj
1409,disgruntled,1,adj
1410,loyal,2,adj
1411,grueling,1,adj
1412,armored,2,adj
1413,amphibious,1,adj
1414,asymmetric,1,adj
1415,troublesome,1,adj
1416,anti-shipping,1,adj
1417,anti-ship,2,adj
1418,mountainous,1,adj
1419,fastest,1,adj
1420,vaunted,2,adj
1421,wounded,1,adj
1422,credible,1,adj
1423,ballistic,1,adj
1424,ominous,1,adj
1425,hegemonic,1,adj
1426,hardest,3,adj
1427,renowned,1,adj
1428,implicit,2,adj
1429,undersized,1,adj
1430,fraught,1,adj
1431,cocked,1,adj
1432,damaging,1,adj
1433,familiar,2,adj
1434,insane,1,adj
1435,unavoidable,1,adj
1436,extinct,1,adj
1437,approximate,3,adj
1438,injurious,1,adj
1439,widest,1,adj
1440,premature,1,adj
1441,uncommitted,1,adj
1442,arabian,1,adj
1443,principal,1,adj
1444,misleading,1,adj
1445,simultaneous,1,adj
1446,potable,2,adj
1447,unemployed,2,adj
1448,memorial,1,adj
1449,unscreened,1,adj
1450,advantaged,1,adj
1451,unaffected,1,adj
1452,sweeping,1,adj
1453,capital,4,adj
1454,richest,2,adj
1455,surgical,2,adj
1456,conscious,1,adj
1457,unfavourable,1,adj
1458,longest,3,adj
1459,equine,5,adj
1460,horse,1,adj
1461,insulting,2,adj
1462,undesirable,1,adj
1463,rotten,1,adj
1464,custom,6,adj
1465,newest,1,adj
1466,stable,1,adj
1467,lonely,1,adj
1468,purple,2,adj
1469,gud,1,adj
1470,smallest,2,adj
1471,rid,1,adj
1472,skilled,4,adj
1473,painful,1,adj
1474,exact,8,adj
1475,humane,2,adj
1476,invasive,2,adj
1477,homemade,3,adj
1478,acrylic,2,adj
1479,0nside,1,adj
1480,damp,1,adj
1481,micro-fiber,1,adj
1482,curious,1,adj
1483,newborn,2,adj
1484,baby,3,adj
1485,bearded,5,adj
1486,ported,1,adj
1487,younger,3,adj
1488,set,4,adj
1489,unset,1,adj
1490,dwarf,7,adj
1491,bored,1,adj
1492,plastic,5,adj
1493,18th,1,adj
1494,spare,1,adj
1495,vietnamese,6,adj
1496,handy,1,adj
1497,diy,1,adj
1498,lo,1,adj
1499,parental,1,adj
1500,prudish,1,adj
1501,injured,1,adj
1502,shallow,1,adj
1503,b,2,adj
1504,smooth,5,adj
1505,crisp,1,adj
1506,accidental,1,adj
1507,cheaper,2,adj
1508,anemic,1,adj
1509,carribean,1,adj
1510,mini,1,adj
1511,battery,1,adj
1512,laid,1,adj
1513,fish,2,adj
1514,silk,1,adj
1515,delicate,1,adj
1516,comic,1,adj
1517,up,2,adj
1518,semi-automatic,2,adj
1519,newer,3,adj
1520,transitional,1,adj
1521,wireless,1,adj
1522,urinary,2,adj
1523,outdoor,1,adj
1524,tame,1,adj
1525,side,1,adj
1526,3d,1,adj
1527,orthographic,1,adj
1528,miniature,1,adj
1529,feathery,1,adj
1530,rambunctious,1,adj
1531,ratty,1,adj
1532,bridal,2,adj
1533,semiautomatic,1,adj
1534,dirtier,2,adj
1535,taller,1,adj
1536,spectacular,2,adj
1537,spacious,2,adj
1538,brazilian,2,adj
1539,deliteful,1,adj
1540,below,2,adj
1541,compatible,1,adj
1542,annoying,3,adj
1543,renal,1,adj
1544,updated,1,adj
1545,circular,1,adj
1546,fancy,3,adj
1547,opening,1,adj
1548,13th,1,adj
1549,19th,3,adj
1550,literate,1,adj
1551,14th,1,adj
1552,visual,2,adj
1553,nineteenth,1,adj
1554,iconic,1,adj
1555,hookless,2,adj
1556,recessive,2,adj
1557,dominate,2,adj
1558,rec.,1,adj
1559,feathered,2,adj
1560,fifth,1,adj
1561,distracting,3,adj
1562,unwanted,1,adj
1563,odd,1,adj
1564,notable,1,adj
1565,25th,1,adj
1566,22nd,1,adj
1567,squeaky,1,adj
1568,scary,3,adj
1569,scratchy,1,adj
1570,secondary,1,adj
1571,safest,1,adj
1572,unhealthy,1,adj
1573,slant,1,adj
1574,upscale,4,adj
1575,transatlantic,1,adj
1576,latino,1,adj
1577,mid,1,adj
1578,fewer,2,adj
1579,non-veg,1,adj
1580,wet,2,adj
1581,molten,1,adj
1582,halal,7,adj
1583,awake,1,adj
1584,adult,1,adj
1585,evidentary,1,adj
1586,ridiculous,2,adj
1587,delayed,1,adj
1588,caribbean,1,adj
1589,north,1,adj
1590,distinguishing,2,adj
1591,smartest,1,adj
1592,worldly,1,adj
1593,unknown,2,adj
1594,down,1,adj
1595,touristy,1,adj
1596,freakin,1,adj
1597,saxon,1,adj
1598,teenage,1,adj
1599,worthless,1,adj
1600,frozen,1,adj
1601,used,1,adj
1602,slowed,1,adj
1603,cooler,1,adj
1604,preferred,1,adj
1605,sunny,3,adj
1606,shattered,1,adj
1607,silver,1,adj
1608,antiwar,1,adj
1609,beneficial,1,adj
1610,psycholical,1,adj
1611,well,1,adj
1612,diurnal,1,adj
1613,fluorescent,1,adj
1614,coiled,1,adj
1615,sight,1,adj
1616,phoenix,1,adj
1617,treat,1,adj
1618,shady,1,adj
1619,day,1,adj
1620,continental,2,adj
1621,peak,1,adj
1622,convincing,1,adj
1623,uncut,1,adj
1624,darker,1,adj
1625,non-crumbly,1,adj
1626,treated,1,adj
1627,seasoned,1,adj
1628,nourishing,1,adj
1629,microscopic,2,adj
1630,thrifty,1,adj
1631,dilute,1,adj
1632,enjoyable,3,adj
1633,imposing,1,adj
1634,animated,2,adj
1635,hectic,1,adj
1636,memorable,2,adj
1637,elder,1,adj
1638,off,3,adj
1639,magnetic,1,adj
1640,lousy,1,adj
1641,crap,1,adj
1642,dumb,2,adj
1643,divorced,1,adj
1644,shitty,1,adj
1645,sub-par,1,adj
1646,shoddy,1,adj
1647,nerve,1,adj
1648,neurological,3,adj
1649,pretty,2,adj
1650,experimental,1,adj
1651,mild,1,adj
1652,gangly,1,adj
1653,tighter,1,adj
1654,lab,3,adj
1655,insensitive,1,adj
1656,discourteous,1,adj
1657,unusual,2,adj
1658,favorable,1,adj
1659,proud,4,adj
1660,graphic,2,adj
1661,unbeatable,1,adj
1662,architectural,1,adj
1663,postive,1,adj
1664,chineese,1,adj
1665,slowest,1,adj
1666,out,1,adj
1667,mixed,1,adj
1668,spongy,1,adj
1669,heartless,1,adj
1670,delectable,1,adj
1671,hopless,1,adj
1672,flavorful,1,adj
1673,uneven,2,adj
1674,else,4,adj
1675,fond,1,adj
1676,through,1,adj
1677,antique,3,adj
1678,vintage,1,adj
1679,entie,1,adj
1680,tricky,2,adj
1681,cramped,1,adj
1682,surprised,1,adj
1683,calm,1,adj
1684,cajunish,1,adj
1685,belgian,1,adj
1686,pricey,1,adj
1687,cozy,2,adj
1688,litttle,1,adj
1689,rental,2,adj
1690,farcical,1,adj
1691,vegan,1,adj
1692,nondescript,1,adj
1693,meanest,1,adj
1694,adorable,2,adj
1695,disgusting,2,adj
1696,subpar,1,adj
1697,pleased,2,adj
1698,horrendous,1,adj
1699,stuck,2,adj
1700,sad,2,adj
1701,ugly,1,adj
1702,bustling,1,adj
1703,meticulous,1,adj
1704,tall,1,adj
1705,impeccable,1,adj
1706,bella,1,adj
1707,sicilian,2,adj
1708,immense,1,adj
1709,rediculous,1,adj
1710,residential,1,adj
1711,tasteless,1,adj
1712,mongolian,1,adj
1713,flashy,1,adj
1714,fussy,1,adj
1715,exquisite,1,adj
1716,discounted,1,adj
1717,elegant,1,adj
1718,cuban,4,adj
1719,compassionate,2,adj
1720,argumentative,1,adj
1721,okay,1,adj
1722,unparalleled,1,adj
1723,occasional,2,adj
1724,native,1,adj
1725,drunkest,1,adj
1726,bouncy,1,adj
1727,padded,1,adj
1728,classiest,1,adj
1729,cleaner,1,adj
1730,magical,1,adj
1731,romatic,1,adj
1732,jamaican,3,adj
1733,majestic,1,adj
1734,magnificent,1,adj
1735,astounding,2,adj
1736,transformational,1,adj
1737,lisenced,1,adj
1738,ironic,1,adj
1739,untrue,1,adj
1740,concrete,1,adj
1741,quaint,1,adj
1742,leaky,1,adj
1743,churchy,1,adj
1744,pagen,1,adj
1745,glad,1,adj
1746,picky,1,adj
1747,f%#king,1,adj
1748,loud,1,adj
1749,pressured,1,adj
1750,latin,2,adj
1751,certified,1,adj
1752,slick,1,adj
1753,wavy,1,adj
1754,appetizing,1,adj
1755,organised,1,adj
1756,disatisfied,1,adj
1757,noisy,1,adj
1758,routine,2,adj
1759,trying,1,adj
1760,3rd,1,adj
1761,intermediate,1,adj
1762,retired,1,adj
1763,ingrown,2,adj
1764,grimy,1,adj
1765,craziest,1,adj
1766,premier,1,adj
1767,historic,1,adj
1768,rave,1,adj
1769,drunken,1,adj
1770,irate,1,adj
1771,hotter,1,adj
1772,vanilla,1,adj
1773,gone,2,adj
1774,1st,2,adj
1775,classic,1,adj
1776,repeat,1,adj
1777,motley,1,adj
1778,miscellaneous,1,adj
1779,untrained,1,adj
1780,sq,1,adj
1781,ceramic,1,adj
1782,bottom,2,adj
1783,flat,1,adj
1784,impatient,1,adj
1785,countless,1,adj
1786,diligent,1,adj
1787,caring,1,adj
1788,trashy,1,adj
1789,refundable,1,adj
1790,scottish,1,adj
1791,suspicious,1,adj
1792,non-violent,1,adj
1793,another,1,adj
1794,silly,1,adj
1795,unpretentious,1,adj
1796,inspired,2,adj
1797,maternal,1,adj
1798,stressful,2,adj
1799,calming,1,adj
1800,ethical,1,adj
1801,boisterous,1,adj
1802,tolerable,1,adj
1803,4th,1,adj
1804,sorry,1,adj
1805,metal,1,adj
1806,unfair,1,adj
1807,belittling,1,adj
1808,sketchy,1,adj
1809,sporadic,1,adj
1810,furniture,1,adj
1811,saintly,2,adj
1812,bicuspid,1,adj
1813,aortic,2,adj
1814,unrealistic,1,adj
1815,dumbest,1,adj
1816,dissatisfied,1,adj
1817,uninspired,1,adj
1818,dated,1,adj
1819,hyperbolic,1,adj
1820,lighter,1,adj
1821,chewy,1,adj
1822,crispy,1,adj
1823,succulent,1,adj
1824,nicer,1,adj
1825,worn,1,adj
0,year,24,ncomp
1,wheel,4,ncomp
2,car,19,ncomp
3,police,6,ncomp
4,analyst,11,ncomp
5,research,7,ncomp
6,opinion,1,ncomp
7,state,22,ncomp
8,peace,19,ncomp
9,authority,1,ncomp
10,recruiting,7,ncomp
11,coalition,3,ncomp
12,business,39,ncomp
13,search,12,ncomp
14,grass,1,ncomp
15,roots,1,ncomp
16,end,16,ncomp
17,camera,2,ncomp
18,customer,38,ncomp
19,fair,1,ncomp
20,wish,2,ncomp
21,opposition,1,ncomp
22,weapons,12,ncomp
23,war,4,ncomp
24,evacuation,1,ncomp
25,family,24,ncomp
26,decision,2,ncomp
27,church,5,ncomp
28,acquisition,1,ncomp
29,satellite,3,ncomp
30,imaging,1,ncomp
31,edge,2,ncomp
32,browser,1,ncomp
33,web,24,ncomp
34,source,10,ncomp
35,development,9,ncomp
36,self,12,ncomp
37,culture,2,ncomp
38,process,2,ncomp
39,style,8,ncomp
40,shock,1,ncomp
41,sweetheart,1,ncomp
42,arrest,1,ncomp
43,neocon,1,ncomp
44,striking,2,ncomp
45,prayer,1,ncomp
46,home,21,ncomp
47,doberman,1,ncomp
48,cocker,2,ncomp
49,access,7,ncomp
50,garden,1,ncomp
51,cell,10,ncomp
52,lng,1,ncomp
53,contact,7,ncomp
54,endowment,1,ncomp
55,execution,6,ncomp
56,e-mail,11,ncomp
57,domain,1,ncomp
58,pdf,1,ncomp
59,black,1,ncomp
60,turbine,3,ncomp
61,tier,1,ncomp
62,gas,27,ncomp
63,transportation,8,ncomp
64,vice,7,ncomp
65,bedroom,5,ncomp
66,love,7,ncomp
67,game,9,ncomp
68,team,5,ncomp
69,associate,5,ncomp
70,a,6,ncomp
71,address,1,ncomp
72,campaign,13,ncomp
73,pledge,1,ncomp
74,pledging,1,ncomp
75,life,4,ncomp
76,attorney,3,ncomp
77,client,11,ncomp
78,hover,1,ncomp
79,skidoo,1,ncomp
80,"""",1,ncomp
81,nymex,1,ncomp
82,settle,1,ncomp
83,spread,3,ncomp
84,employee,1,ncomp
85,hr,5,ncomp
86,vacation,7,ncomp
87,gisb,2,ncomp
88,master,12,ncomp
89,agreement,3,ncomp
90,phone,23,ncomp
91,system,11,ncomp
92,voice,7,ncomp
93,sample,5,ncomp
94,line,10,ncomp
95,sale,1,ncomp
96,asset,3,ncomp
97,transporter,2,ncomp
98,article,1,ncomp
99,tax,21,ncomp
100,bank,3,ncomp
101,fax,6,ncomp
102,credit,35,ncomp
103,firm,2,ncomp
104,electricity,9,ncomp
105,spot,2,ncomp
106,jump,1,ncomp
107,diffusion,1,ncomp
108,mean,3,ncomp
109,reversion,2,ncomp
110,price,32,ncomp
111,r,1,ncomp
112,hire,1,ncomp
113,summer,9,ncomp
114,finance,6,ncomp
115,cover,6,ncomp
116,payment,15,ncomp
117,termination,5,ncomp
118,share,1,ncomp
119,stock,11,ncomp
120,transfer,4,ncomp
121,market,17,ncomp
122,recordkeeping,1,ncomp
123,transition,2,ncomp
124,department,1,ncomp
125,psa,1,ncomp
126,plan,5,ncomp
127,provision,1,ncomp
128,conference,15,ncomp
129,phantom,2,ncomp
130,dollar,6,ncomp
131,post,7,ncomp
132,strip,3,ncomp
133,replacement,4,ncomp
134,offer,2,ncomp
135,time,18,ncomp
136,rat,4,ncomp
137,irc,2,ncomp
138,trivia,3,ncomp
139,science,4,ncomp
140,intelligence,15,ncomp
141,k,1,ncomp
142,news,17,ncomp
143,animal,10,ncomp
144,must,1,ncomp
145,see,1,ncomp
146,litter,7,ncomp
147,shuttle,10,ncomp
148,person,4,ncomp
149,space,40,ncomp
150,list,3,ncomp
151,transit,4,ncomp
152,rail,1,ncomp
153,cat,6,ncomp
154,silk,2,ncomp
155,garter,1,ncomp
156,air,17,ncomp
157,paper,4,ncomp
158,screening,1,ncomp
159,pilot,3,ncomp
160,control,6,ncomp
161,substitution,1,ncomp
162,learning,1,ncomp
163,attention,1,ncomp
164,deficit,1,ncomp
165,test,9,ncomp
166,information,2,ncomp
167,badger,1,ncomp
168,turn,1,ncomp
169,usenet,3,ncomp
170,newsgroup,3,ncomp
171,years,1,ncomp
172,magazine,1,ncomp
173,weight,7,ncomp
174,tea,3,ncomp
175,starch,1,ncomp
176,bottling,2,ncomp
177,village,3,ncomp
178,waste,2,ncomp
179,housing,7,ncomp
180,discrimination,1,ncomp
181,enforcement,5,ncomp
182,oil,45,ncomp
183,category,2,ncomp
184,level,9,ncomp
185,barrels,1,ncomp
186,bpd,4,ncomp
187,station,3,ncomp
188,cargo,1,ncomp
189,macho,1,ncomp
190,front,5,ncomp
191,refugee,1,ncomp
192,hat,1,ncomp
193,rocket,5,ncomp
194,missile,7,ncomp
195,terrorist,9,ncomp
196,cease,2,ncomp
197,resistance,2,ncomp
198,battle,4,ncomp
199,pearl,1,ncomp
200,couch,1,ncomp
201,surfing,1,ncomp
202,cubism,1,ncomp
203,silicon,1,ncomp
204,rubber,1,ncomp
205,product,13,ncomp
206,mold,1,ncomp
207,making,2,ncomp
208,starting,5,ncomp
209,speed,3,ncomp
210,travelling,1,ncomp
211,traveler,1,ncomp
212,vhs,1,ncomp
213,rest,1,ncomp
214,4th,1,ncomp
215,dress,7,ncomp
216,art,10,ncomp
217,goat,1,ncomp
218,empanada,1,ncomp
219,empanadas,1,ncomp
220,law,13,ncomp
221,photography,5,ncomp
222,screen,5,ncomp
223,iso,1,ncomp
224,digic,1,ncomp
225,boat,3,ncomp
226,sign,3,ncomp
227,flight,6,ncomp
228,work,14,ncomp
229,internet,12,ncomp
230,field,3,ncomp
231,orchestra,1,ncomp
232,walking,3,ncomp
233,house,7,ncomp
234,beach,3,ncomp
235,boy,1,ncomp
236,heures,1,ncomp
237,street,2,ncomp
238,plane,2,ncomp
239,blood,11,ncomp
240,bus,11,ncomp
241,transport,1,ncomp
242,mountain,6,ncomp
243,securities,2,ncomp
244,revisionist,1,ncomp
245,twinky,1,ncomp
246,snack,1,ncomp
247,star,9,ncomp
248,forest,2,ncomp
249,chameleon,2,ncomp
250,flash,1,ncomp
251,day,26,ncomp
252,stop,1,ncomp
253,ferry,1,ncomp
254,travel,11,ncomp
255,dog,9,ncomp
256,pet,11,ncomp
257,gold,2,ncomp
258,male,2,ncomp
259,take,6,ncomp
260,quality,15,ncomp
261,guality,1,ncomp
262,pup,1,ncomp
263,tap,5,ncomp
264,bacon,1,ncomp
265,garage,6,ncomp
266,living,3,ncomp
267,wing,1,ncomp
268,beer,2,ncomp
269,kids,2,ncomp
270,birthday,5,ncomp
271,pizza,5,ncomp
272,yuppy,1,ncomp
273,e-commerce,3,ncomp
274,computer,9,ncomp
275,repair,9,ncomp
276,flower,2,ncomp
277,student,5,ncomp
278,buffet,1,ncomp
279,vehicle,1,ncomp
280,others,1,ncomp
281,clothing,2,ncomp
282,accounting,3,ncomp
283,desk,8,ncomp
284,gift,5,ncomp
285,wine,6,ncomp
286,piano,2,ncomp
287,flour,1,ncomp
288,beef,2,ncomp
289,fish,6,ncomp
290,bike,4,ncomp
291,neighborhood,3,ncomp
292,pool,2,ncomp
293,golf,1,ncomp
294,lesson,1,ncomp
295,charity,4,ncomp
296,artisan,1,ncomp
297,chocolate,6,ncomp
298,rip,3,ncomp
299,salad,3,ncomp
300,northwest,1,ncomp
301,auto,6,ncomp
302,tutoring,2,ncomp
303,school,11,ncomp
304,midnight,1,ncomp
305,ice,13,ncomp
306,back,13,ncomp
307,moving,3,ncomp
308,cigar,1,ncomp
309,smoke,1,ncomp
310,seaview,1,ncomp
311,mall,1,ncomp
312,lunch,6,ncomp
313,pad,3,ncomp
314,personality,1,ncomp
315,couple,9,ncomp
316,smokehouse,1,ncomp
317,week,1,ncomp
318,cloth,1,ncomp
319,napkin,1,ncomp
320,fabric,4,ncomp
321,rig,1,ncomp
322,road,9,ncomp
323,chicken,11,ncomp
324,cordon,1,ncomp
325,portion,3,ncomp
326,sit,1,ncomp
327,sports,3,ncomp
328,check,8,ncomp
329,place,1,ncomp
330,repeat,1,ncomp
331,discount,4,ncomp
332,defense,13,ncomp
333,meat,5,ncomp
334,curry,1,ncomp
335,teacup,1,ncomp
336,chihuahua,1,ncomp
337,grooming,1,ncomp
338,nail,4,ncomp
339,mani,1,ncomp
340,sky,1,ncomp
341,pod,1,ncomp
342,hour,7,ncomp
343,flowers,1,ncomp
344,metal,15,ncomp
345,smoking,2,ncomp
346,service,25,ncomp
347,delivery,10,ncomp
348,walk,2,ncomp
349,blue,2,ncomp
350,grammar,1,ncomp
351,wait,6,ncomp
352,video,9,ncomp
353,people,2,ncomp
354,hotdog,1,ncomp
355,veggie,2,ncomp
356,movie,2,ncomp
357,detail,1,ncomp
358,ncomp,2,ncomp
359,engine,3,ncomp
360,operating,9,ncomp
361,money,5,ncomp
362,slide,1,ncomp
363,beheading,1,ncomp
364,anti-proliferation,1,ncomp
365,security,19,ncomp
366,fire,6,ncomp
367,marriage,2,ncomp
368,cycle,2,ncomp
369,whirlwind,1,ncomp
370,relief,4,ncomp
371,freedom,1,ncomp
372,caretaker,1,ncomp
373,occupation,1,ncomp
374,advocacy,1,ncomp
375,spell,1,ncomp
376,airline,2,ncomp
377,guerrilla,2,ncomp
378,extremist,3,ncomp
379,train,9,ncomp
380,weasel,1,ncomp
381,counter-terrorism,1,ncomp
382,crackpot,3,ncomp
383,conspiracy,1,ncomp
384,cabinet,2,ncomp
385,ops,2,ncomp
386,rescue,3,ncomp
387,leather,3,ncomp
388,satelite,1,ncomp
389,working,5,ncomp
390,risk,23,ncomp
391,margin,1,ncomp
392,bluegrass,1,ncomp
393,press,12,ncomp
394,energy,24,ncomp
395,pse,2,ncomp
396,swap,3,ncomp
397,forex,1,ncomp
398,usd,2,ncomp
399,volalatility,1,ncomp
400,$,1,ncomp
401,euro,1,ncomp
402,exchange,1,ncomp
403,correlation,1,ncomp
404,garch,1,ncomp
405,patent,3,ncomp
406,settlement,14,ncomp
407,oc,1,ncomp
408,litigation,1,ncomp
409,month,13,ncomp
410,draft,15,ncomp
411,term,11,ncomp
412,paragraph,1,ncomp
413,hedge,2,ncomp
414,form,3,ncomp
415,support,8,ncomp
416,equity,4,ncomp
417,meter,2,ncomp
418,ls,1,ncomp
419,photo,2,ncomp
420,site,6,ncomp
421,cd,1,ncomp
422,purchase,4,ncomp
423,condo,2,ncomp
424,bear,2,ncomp
425,storage,4,ncomp
426,pvt,1,ncomp
427,scada,1,ncomp
428,email,14,ncomp
429,confidentiality,7,ncomp
430,reply,1,ncomp
431,job,9,ncomp
432,pi,1,ncomp
433,compensation,4,ncomp
434,benefits,2,ncomp
435,bullshit,2,ncomp
436,b,3,ncomp
437,trading,12,ncomp
438,tva,2,ncomp
439,mopa,1,ncomp
440,epc,7,ncomp
441,contract,9,ncomp
442,project,5,ncomp
443,cdwr,1,ncomp
444,rate,14,ncomp
445,bond,1,ncomp
446,issue,2,ncomp
447,deal,11,ncomp
448,power,23,ncomp
449,var,1,ncomp
450,consulting,3,ncomp
451,file,2,ncomp
452,model,4,ncomp
453,value,2,ncomp
454,cv,1,ncomp
455,concept,1,ncomp
456,optimization,3,ncomp
457,cash,6,ncomp
458,trader,5,ncomp
459,ubs,1,ncomp
460,weather,3,ncomp
461,head,3,ncomp
462,rsvp,1,ncomp
463,performance,5,ncomp
464,ena,2,ncomp
465,dpr,3,ncomp
466,ews,1,ncomp
467,spreadsheet,2,ncomp
468,p&l,4,ncomp
469,controls,1,ncomp
470,estate,3,ncomp
471,pairing,1,ncomp
472,airplane,1,ncomp
473,feng,1,ncomp
474,vaastu,1,ncomp
475,meeting,1,ncomp
476,shellac,1,ncomp
477,eye,2,ncomp
478,stereo,1,ncomp
479,story,1,ncomp
480,wildlife,1,ncomp
481,lost,1,ncomp
482,homes,1,ncomp
483,blast,1,ncomp
484,bomb,1,ncomp
485,language,4,ncomp
486,action,3,ncomp
487,network,4,ncomp
488,resource,2,ncomp
489,water,22,ncomp
490,sea,6,ncomp
491,playing,2,ncomp
492,leaders,1,ncomp
493,mailing,5,ncomp
494,amateur,1,ncomp
495,rabbit,4,ncomp
496,retail,5,ncomp
497,sport,1,ncomp
498,color,4,ncomp
499,order,2,ncomp
500,avant,2,ncomp
501,garde,1,ncomp
502,virtuoso,2,ncomp
503,country,3,ncomp
504,encyclopedia,1,ncomp
505,company,5,ncomp
506,hospital,3,ncomp
507,ward,1,ncomp
508,group,4,ncomp
509,way,4,ncomp
510,government,6,ncomp
511,booster,1,ncomp
512,stage,3,ncomp
513,crew,2,ncomp
514,launch,3,ncomp
515,ton,2,ncomp
516,class,7,ncomp
517,industry,2,ncomp
518,aging,1,ncomp
519,food,17,ncomp
520,spam,1,ncomp
521,land,5,ncomp
522,peat,1,ncomp
523,streaming,1,ncomp
524,format,1,ncomp
525,burger,5,ncomp
526,bodybuilding,1,ncomp
527,nerd,1,ncomp
528,ski,1,ncomp
529,resort,2,ncomp
530,picture,3,ncomp
531,mermaid,1,ncomp
532,hobby,2,ncomp
533,locator,1,ncomp
